feature,coefficient,abs_coefficient,feature_type
dose single,-0.12595650955198778,0.12595650955198778,text
dose start,-0.31948724020586566,0.31948724020586566,text
dose time,-0.6123973130506943,0.6123973130506943,text
dose total,-0.5862013018977301,0.5862013018977301,text
dose unk,0.9396382648889302,0.9396382648889302,text
dose unspecified,0.08124088986032535,0.08124088986032535,text
dose vaccination,-0.12922408821159503,0.12922408821159503,text
dose vaccine,1.0128737366472005,1.0128737366472005,text
dose vial,0.7656612994541239,0.7656612994541239,text
dose year-old,-1.3336875751484052,1.3336875751484052,text
doses,-1.171676358404813,1.171676358404813,text
doses administered,-0.9047176798711754,0.9047176798711754,text
doses given,-0.04653829858903295,0.04653829858903295,text
doses moderna,0.236711514347455,0.236711514347455,text
doses mrna,-0.8618583933234059,0.8618583933234059,text
doses pfizer,0.8469840848147296,0.8469840848147296,text
doses temperature,-0.5848134750490606,0.5848134750490606,text
doses vaccine,-0.7246621842180926,0.7246621842180926,text
dosing,-1.1745683541537446,1.1745683541537446,text
dosing remained,-0.5786056147147615,0.5786056147147615,text
dots,0.7954831354098654,0.7954831354098654,text
double,0.5357704931532637,0.5357704931532637,text
double vision,0.16163252318001906,0.16163252318001906,text
doxycycline,0.5932566053335324,0.5932566053335324,text
dr,-1.0191664173910215,1.0191664173910215,text
drainage,-0.44458601107258466,0.44458601107258466,text
drank,-1.407084953390987,1.407084953390987,text
drawn,-0.51661893588604,0.51661893588604,text
drink,0.2522222527510486,0.2522222527510486,text
drinking,-0.6764489431929533,0.6764489431929533,text
drip,0.08798253848810997,0.08798253848810997,text
drive,0.04234622453766867,0.04234622453766867,text
driving,0.3035770167893174,0.3035770167893174,text
drooping,-0.007226391441970036,0.007226391441970036,text
drop,0.06477080217900733,0.06477080217900733,text
dropped,0.4068389985445985,0.4068389985445985,text
drops,-1.0178427902075537,1.0178427902075537,text
drove,0.7209203874668606,0.7209203874668606,text
drug,0.5957199011367399,0.5957199011367399,text
drug allergy,0.24756595284541494,0.24756595284541494,text
drug bnt,-0.21251575912614573,0.21251575912614573,text
drug different,0.2916569617193455,0.2916569617193455,text
drug event,0.4930273675426496,0.4930273675426496,text
drug history,0.029957519181691934,0.029957519181691934,text
drug ineffective,-0.17875347658848403,0.17875347658848403,text
drug store,-0.18958187561769116,0.18958187561769116,text
drugs,0.11448188169841897,0.11448188169841897,text
dry,-0.8007455856778699,0.8007455856778699,text
dry cough,-0.04926781931441911,0.04926781931441911,text
dry mouth,0.8154051626026969,0.8154051626026969,text
dull,-0.32930522045200467,0.32930522045200467,text
duration,0.006230783817159637,0.006230783817159637,text
dvt,2.1925544711000935,2.1925544711000935,text
dx,1.784713988613152,1.784713988613152,text
dysfunction,-0.06568716513999891,0.06568716513999891,text
dysgeusia,0.7999243208890848,0.7999243208890848,text
dysphagia,0.4865257703163652,0.4865257703163652,text
dyspnea,1.5212197173823834,1.5212197173823834,text
dyspnoea,0.6447180520310601,0.6447180520310601,text
dyspnoea shortness,-0.7536409051830635,0.7536409051830635,text
ear,0.36333943921736434,0.36333943921736434,text
ear infection,-1.2400229039694963,1.2400229039694963,text
ear pain,0.233341098015183,0.233341098015183,text
earlier,-0.29047269200130005,0.29047269200130005,text
early,-1.5745475681836405,1.5745475681836405,text
early morning,1.2808365869955034,1.2808365869955034,text
ears,0.15601028518866272,0.15601028518866272,text
easily,-0.5200539673992612,0.5200539673992612,text
eat,0.2870335282945671,0.2870335282945671,text
eaten,-0.878124647354714,0.878124647354714,text
eating,0.4667466934083991,0.4667466934083991,text
echo,-0.35118034919244473,0.35118034919244473,text
echocardiogram,0.012656862702832589,0.012656862702832589,text
eczema,-0.5370227651386934,0.5370227651386934,text
edema,0.21340601997583172,0.21340601997583172,text
effect,-0.4305887917346647,0.4305887917346647,text
effective,-0.3793157111363161,0.3793157111363161,text
effects,-1.3791065631252795,1.3791065631252795,text
efficacy,-1.0739925349688146,1.0739925349688146,text
effusion,0.3031370930341216,0.3031370930341216,text
ek,0.209437533438703,0.209437533438703,text
ekg,1.7531791607111828,1.7531791607111828,text
el,-0.4821780927625312,0.4821780927625312,text
el expiration,0.4808716228043194,0.4808716228043194,text
el unspecified,-0.176678498270692,0.176678498270692,text
elasomeran,-1.2993655443246093,1.2993655443246093,text
elbow,-0.350441376911309,0.350441376911309,text
elbows,0.6667403552686516,0.6667403552686516,text
elderly,1.1417959588056106,1.1417959588056106,text
electrocardiogram,0.9530287542487966,0.9530287542487966,text
elevated,0.6987491841255196,0.6987491841255196,text
elevated blood,0.24153118851910996,0.24153118851910996,text
elevated heart,-0.2935935063994984,0.2935935063994984,text
elevation,1.1514038819447827,1.1514038819447827,text
eliquis,0.09975271453813483,0.09975271453813483,text
em,-0.1414155542106199,0.1414155542106199,text
email,-0.28693153262958443,0.28693153262958443,text
emails,0.5232309104329066,0.5232309104329066,text
emails received,-0.08492584285130125,0.08492584285130125,text
embolism,1.7114960221496232,1.7114960221496232,text
employee,-0.3527893640216832,0.3527893640216832,text
emt,0.30013269032404694,0.30013269032404694,text
en,0.9712629375581298,0.9712629375581298,text
en expiration,-0.1559036559990936,0.1559036559990936,text
en unspecified,-0.2336547260987871,0.2336547260987871,text
encephalopathy,2.371396547491473,2.371396547491473,text
encouraged,-0.6310371067064163,0.6310371067064163,text
end,0.23922880979694552,0.23922880979694552,text
ended,2.3310514536631515,2.3310514536631515,text
energy,-0.30690116579437043,0.30690116579437043,text
enlarged,0.10379088651689734,0.10379088651689734,text
enrolled,0.44646904345154703,0.44646904345154703,text
enrolled covid,-1.8777588555097249,1.8777588555097249,text
ent,-0.1852056966925176,0.1852056966925176,text
entered,0.32054667062551095,0.32054667062551095,text
entered health,-0.05932230147671602,0.05932230147671602,text
entire,0.3461139098169404,0.3461139098169404,text
entire body,-0.08451011004771584,0.08451011004771584,text
enzymes,-0.4497877054945792,0.4497877054945792,text
ep,0.9196136175806727,0.9196136175806727,text
epi,5.810298150591368,5.810298150591368,text
epi pen,0.0908300000354756,0.0908300000354756,text
epinephrine,4.69791730970812,4.69791730970812,text
epipen,3.7712792857995896,3.7712792857995896,text
episode,0.44328345803594676,0.44328345803594676,text
episodes,0.0722095872450342,0.0722095872450342,text
error,-2.202762720336579,2.202762720336579,text
error improper,-1.2560974642025569,1.2560974642025569,text
error mixed,-1.2011054570821098,1.2011054570821098,text
error patient,-2.3909732831978165,2.3909732831978165,text
error vaccine,-0.3579032705069641,0.3579032705069641,text
error vial,0.09553628967303993,0.09553628967303993,text
error wrong,-1.8580352092726735,1.8580352092726735,text
erythema,0.45657733332856026,0.45657733332856026,text
erythema arm,-0.06876608789166325,0.06876608789166325,text
erythema injection,-0.37003766681385664,0.37003766681385664,text
erythema red,0.6110158506479575,0.6110158506479575,text
erythema redness,0.13148509105071735,0.13148509105071735,text
erythematous,0.45202490447552346,0.45202490447552346,text
especially,-0.24916192610887844,0.24916192610887844,text
estimated,-0.43744249854378975,0.43744249854378975,text
estimated date,-0.4754914099063669,0.4754914099063669,text
ethics,0.1653376497728047,0.1653376497728047,text
ethics committees,0.1847819827986826,0.1847819827986826,text
ethnicity,-0.4311826419714489,0.4311826419714489,text
eua,0.3837060149733659,0.3837060149733659,text
evaluated,1.690186997646302,1.690186997646302,text
evaluated pfizer,0.2873606552871231,0.2873606552871231,text
evaluated physician,2.011060420161793,2.011060420161793,text
evaluation,3.277574833409882,3.277574833409882,text
evaluation including,0.2749097125941417,0.2749097125941417,text
evening,0.025651935662446237,0.025651935662446237,text
event,1.0496196388294887,1.0496196388294887,text
event adverse,-0.9132701191651718,0.9132701191651718,text
event applicable,0.6626716499647941,0.6626716499647941,text
event causal,0.24331435896999323,0.24331435896999323,text
event compatible,-0.2926745197980057,0.2926745197980057,text
event considered,0.9534396204149372,0.9534396204149372,text
event covid,1.1269271498673623,1.1269271498673623,text
event did,-2.265315179465021,2.265315179465021,text
event different,0.11198363720127164,0.11198363720127164,text
event dose,0.8336593733399196,0.8336593733399196,text
event drug,-0.06642572415958392,0.06642572415958392,text
event event,0.3095997273500335,0.3095997273500335,text
event follow-up,-0.09652580669387113,0.09652580669387113,text
event included,0.829873717830216,0.829873717830216,text
event information,-0.7082929013062714,0.7082929013062714,text
event medical,-0.5566716613045783,0.5566716613045783,text
event mrna,-0.10048443596265087,0.10048443596265087,text
event occurred,0.13690447693517052,0.13690447693517052,text
event onset,0.4167020723278841,0.4167020723278841,text
event patient,-0.6608740951869239,0.6608740951869239,text
event provided,0.18151467652614003,0.18151467652614003,text
event recovered,0.4165596531007865,0.4165596531007865,text
event related,-1.2221568366066309,1.2221568366066309,text
event time,-1.4515721814386662,1.4515721814386662,text
event unspecified,1.474383231935467,1.474383231935467,text
event year-old,0.999017105673971,0.999017105673971,text
events,1.452877868066951,1.452877868066951,text
events applicable,0.17235119573333538,0.17235119573333538,text
events causal,0.45977928073167373,0.45977928073167373,text
events clinical,-0.633180342881623,0.633180342881623,text
events detailed,0.1712228641288365,0.1712228641288365,text
events did,-6.429758235610317,6.429758235610317,text
events event,-0.12928132524577685,0.12928132524577685,text
events events,-0.15755291514513475,0.15755291514513475,text
events follow-up,-0.5102991854279558,0.5102991854279558,text
events included,1.0421986724505938,1.0421986724505938,text
events information,-1.0431392781390827,1.0431392781390827,text
events non,-1.301427279047375,1.301427279047375,text
events occurred,-0.2107167885733874,0.2107167885733874,text
events patient,-0.30606752145024146,0.30606752145024146,text
events provided,-0.10176986802064839,0.10176986802064839,text
events recovered,0.8214995557366768,0.8214995557366768,text
events recovering,0.17592623571194796,0.17592623571194796,text
events resolved,0.3744611920678898,0.3744611920678898,text
events safety,-0.16324665796433085,0.16324665796433085,text
events vaccination,-2.423064132044268,2.423064132044268,text
eventually,0.6029157400133209,0.6029157400133209,text
everyday,0.0981208588013906,0.0981208588013906,text
evidence,1.1143875928510603,1.1143875928510603,text
ew,0.9125361330625532,0.9125361330625532,text
ew age,-0.6402620082008874,0.6402620082008874,text
ew unspecified,-1.1603644278871312,1.1603644278871312,text
exacerbation,0.7498292957300857,0.7498292957300857,text
exact,0.4663448432820195,0.4663448432820195,text
exactly,0.08155430474386803,0.08155430474386803,text
exam,-0.14235078568721166,0.14235078568721166,text
examination,-0.001611719031566787,0.001611719031566787,text
excessive,-0.05314993086764273,0.05314993086764273,text
excluded,0.5944799889107681,0.5944799889107681,text
excluded impact,-0.04660078616207988,0.04660078616207988,text
excruciating,1.2534077106013597,1.2534077106013597,text
excruciating pain,-0.7624008978322644,0.7624008978322644,text
excursion,-2.8698303030367187,2.8698303030367187,text
excursion assessment,0.6655347907488188,0.6655347907488188,text
excursion issue,1.0997322213223892,1.0997322213223892,text
excursion period,-0.04794644356960008,0.04794644356960008,text
excursion poor,0.7140570044290144,0.7140570044290144,text
excursion time,-0.35161881656868227,0.35161881656868227,text
excursion vaccine,-1.1158958862425712,1.1158958862425712,text
excursion weeks,-0.05463962609286919,0.05463962609286919,text
excursions,-0.6879814360951256,0.6879814360951256,text
exercise,0.051502168082324856,0.051502168082324856,text
exertion,-0.49554043360014866,0.49554043360014866,text
exhausted,-0.40928411824448224,0.40928411824448224,text
exhaustion,-0.8500338121306034,0.8500338121306034,text
exp,-0.5498071400480589,0.5498071400480589,text
expected,-0.28644798358080437,0.28644798358080437,text
expected sender,-0.09969399782559486,0.09969399782559486,text
experience,0.20574567522504042,0.20574567522504042,text
experienced,-1.48508258971616,1.48508258971616,text
experienced adverse,0.11161141572487517,0.11161141572487517,text
experienced arm,-1.6884386480043025,1.6884386480043025,text
experienced body,-0.6632310418542616,0.6632310418542616,text
experienced chest,1.098301374960301,1.098301374960301,text
experienced chills,-0.3383257206191033,0.3383257206191033,text
experienced covid,-0.6914736393078715,0.6914736393078715,text
experienced dizziness,0.10151239917698363,0.10151239917698363,text
experienced drug,0.4422805677592362,0.4422805677592362,text
experienced events,-0.9910369446065599,0.9910369446065599,text
experienced expired,-0.12313392210215042,0.12313392210215042,text
experienced extreme,-0.2902801028232309,0.2902801028232309,text
experienced fatigue,-0.23928919163833628,0.23928919163833628,text
experienced feeling,-0.3092134913993852,0.3092134913993852,text
experienced fever,-0.7874058464847232,0.7874058464847232,text
experienced headache,0.12024892198257714,0.12024892198257714,text
experienced inappropriate,-2.8860797691002804,2.8860797691002804,text
experienced injection,-1.035788218821632,1.035788218821632,text
experienced muscle,0.06905863734213269,0.06905863734213269,text
experienced myalgia,-0.07873993363586404,0.07873993363586404,text
experienced nausea,0.27077197667680586,0.27077197667680586,text
experienced non,-3.7155051588835986,3.7155051588835986,text
experienced pain,-0.389429959062458,0.389429959062458,text
experienced poor,-0.7878185121563067,0.7878185121563067,text
experienced product,-1.138867420023336,1.138867420023336,text
experienced pruritus,0.004923711625996379,0.004923711625996379,text
experienced pyrexia,0.31934016633863804,0.31934016633863804,text
experienced rash,-0.8166900346174906,0.8166900346174906,text
experienced severe,0.39009625864978786,0.39009625864978786,text
experienced sore,-0.9830058663149255,0.9830058663149255,text
experienced swelling,0.40563307488793193,0.40563307488793193,text
experienced temperature,-0.803786538225672,0.803786538225672,text
experienced unexpected,0.4327278725621034,0.4327278725621034,text
experienced vaccination,-0.14423307544642555,0.14423307544642555,text
experiencing,-0.5762807726930046,0.5762807726930046,text
experiencing symptoms,0.6534866609152331,0.6534866609152331,text
expiration,-1.6663099601730575,1.6663099601730575,text
expiration date,-1.9207692504770695,1.9207692504770695,text
expired,0.44717065385554666,0.44717065385554666,text
expired dose,-2.2434063125378816,2.2434063125378816,text
expired moderna,-1.4288096164071904,1.4288096164071904,text
expired product,-1.7374805350311313,1.7374805350311313,text
expired vaccine,-3.5591804752965,3.5591804752965,text
expiry,0.13376578799893177,0.13376578799893177,text
expiry date,-0.784428855672048,0.784428855672048,text
expiry dose,-0.6102365471280508,0.6102365471280508,text
explained,-1.130077906124978,1.130077906124978,text
exposed,-0.8255222189675055,0.8255222189675055,text
exposed temperature,0.3388457594460038,0.3388457594460038,text
exposure,-1.562534677360314,1.562534677360314,text
exposure pregnancy,-0.3545288940241563,0.3545288940241563,text
extended,-0.09912751176569587,0.09912751176569587,text
extensive,0.9589747607287907,0.9589747607287907,text
extra,-2.0429653837950577,2.0429653837950577,text
extreme,0.4759136090231128,0.4759136090231128,text
extreme fatigue,-0.6227762996615408,0.6227762996615408,text
extreme pain,0.4747271221208853,0.4747271221208853,text
extremely,0.1619215483378923,0.1619215483378923,text
extremely painful,0.17649443044694882,0.17649443044694882,text
extremely tired,-0.7124165722393548,0.7124165722393548,text
extremities,0.7565013699076748,0.7565013699076748,text
extremity,0.5337064003692624,0.5337064003692624,text
extremity arm,-0.010408901080051157,0.010408901080051157,text
extremity non,-0.9933462577863726,0.9933462577863726,text
extremity pain,-0.7382035518650586,0.7382035518650586,text
extremity sore,0.19428322145717095,0.19428322145717095,text
eye,-0.1808270048676238,0.1808270048676238,text
eye pain,0.22198933880306376,0.22198933880306376,text
eye swelling,0.24065017804582245,0.24065017804582245,text
eyelid,0.5546385908791779,0.5546385908791779,text
eyelids,0.16483790971334875,0.16483790971334875,text
eyes,0.16024802248299524,0.16024802248299524,text
face,0.4300439331114613,0.4300439331114613,text
face neck,0.7485795919919611,0.7485795919919611,text
face swelling,0.9773206134872338,0.9773206134872338,text
face swollen,0.6517848878220405,0.6517848878220405,text
facial,0.5180780081818184,0.5180780081818184,text
facial swelling,1.0511605153877945,1.0511605153877945,text
facility,1.5685571013981439,1.5685571013981439,text
facility type,-0.5602255138057447,0.5602255138057447,text
fact,-1.1123260635073022,1.1123260635073022,text
factor,0.17580707913167268,0.17580707913167268,text
factors,-0.3672134342682789,0.3672134342682789,text
factors likely,0.6317992196955373,0.6317992196955373,text
factors potentially,0.6187977464113478,0.6187977464113478,text
fahrenheit,0.10127020406007331,0.10127020406007331,text
failed,-0.6120966203616144,0.6120966203616144,text
failure,3.0587682040684863,3.0587682040684863,text
failure covid,-0.6796894324924674,0.6796894324924674,text
faint,-0.2329984772797401,0.2329984772797401,text
fainted,0.24375376001918372,0.24375376001918372,text
fainting,0.8157739112842717,0.8157739112842717,text
fall,2.057761603337788,2.057761603337788,text
falling,1.0366983619353796,1.0366983619353796,text
falls,1.9531558729352076,1.9531558729352076,text
false,-1.1946163759888904,1.1946163759888904,text
family,1.1121011682859991,1.1121011682859991,text
family history,0.5177640587721061,0.5177640587721061,text
family medical,-0.15984699549625012,0.15984699549625012,text
family member,0.2650622448732297,0.2650622448732297,text
famotidine,2.008357811401693,2.008357811401693,text
far,-1.043816138587908,1.043816138587908,text
fast,0.028821341691386646,0.028821341691386646,text
fast heart,-0.24516942261595545,0.24516942261595545,text
father,-0.26557207492142726,0.26557207492142726,text
fatigue,-0.6275119034272117,0.6275119034272117,text
fatigue body,0.2644634119750527,0.2644634119750527,text
fatigue chills,-0.5035617378248358,0.5035617378248358,text
fatigue days,0.001146673025452163,0.001146673025452163,text
fatigue fatigue,0.01165518544329165,0.01165518544329165,text
fatigue feeling,0.2169861521823401,0.2169861521823401,text
fatigue felt,-1.045091807097786,1.045091807097786,text
fatigue fever,0.9658682675116307,0.9658682675116307,text
fatigue headache,0.2211003333159274,0.2211003333159274,text
fatigue muscle,0.318648410156238,0.318648410156238,text
fatigue nausea,0.5363117831561564,0.5363117831561564,text
fatigue non,0.04004014342762109,0.04004014342762109,text
fatigue patient,0.8212022123020274,0.8212022123020274,text
fatigue tired,0.20603561102016035,0.20603561102016035,text
fatigue tiredness,0.5542010463460345,0.5542010463460345,text
fatigued,-0.30474039012769244,0.30474039012769244,text
fc,0.608330657862686,0.608330657862686,text
feb,0.49345546752877595,0.49345546752877595,text
feb age,0.0034607985315516098,0.0034607985315516098,text
feb batch,-0.1343940229079879,0.1343940229079879,text
feb dose,-0.5680706986369349,0.5680706986369349,text
feb lot,-0.6425106824943086,0.6425106824943086,text
feb patient,0.2350318045918595,0.2350318045918595,text
feb pm,0.4378849817865884,0.4378849817865884,text
feb received,0.060045676947152654,0.060045676947152654,text
feb recovered,0.1435592346147657,0.1435592346147657,text
feb single,0.2281493297106204,0.2281493297106204,text
february,0.03174219602866727,0.03174219602866727,text
feeding,0.3373759273006943,0.3373759273006943,text
feel,-0.7293789190250735,0.7293789190250735,text
feel better,-0.607236525369552,0.607236525369552,text
feel good,-0.45676058887139653,0.45676058887139653,text
feel like,0.8361434735830492,0.8361434735830492,text
feeling,-0.1276013204998723,0.1276013204998723,text
feeling abnormal,0.3024506711646315,0.3024506711646315,text
feeling bad,-0.25575799214269845,0.25575799214269845,text
feeling better,-0.8575572741787684,0.8575572741787684,text
feeling cold,0.3850580668019753,0.3850580668019753,text
feeling dizzy,0.3163226491251254,0.3163226491251254,text
feeling fine,-0.18968530115469162,0.18968530115469162,text
feeling good,0.005115066335084526,0.005115066335084526,text
feeling hot,0.9970616626372374,0.9970616626372374,text
feeling like,0.05213359685301565,0.05213359685301565,text
feeling little,0.2297536761682296,0.2297536761682296,text
feeling sick,0.29016372391211875,0.29016372391211875,text
feeling tired,0.4897052994178376,0.4897052994178376,text
feeling unwell,0.5820266923487093,0.5820266923487093,text
feeling weak,0.04964026370008554,0.04964026370008554,text
feelings,0.07691609618831687,0.07691609618831687,text
feels,-0.4124577025013277,0.4124577025013277,text
feels like,0.12320948416588556,0.12320948416588556,text
feet,-0.5931672677261058,0.5931672677261058,text
fell,0.954182742148942,0.954182742148942,text
fell asleep,-0.32269423442287193,0.32269423442287193,text
felt,-0.5166725581725958,0.5166725581725958,text
felt bad,-0.266206271941261,0.266206271941261,text
felt better,-1.2397158067232852,1.2397158067232852,text
felt dizzy,0.656279916536392,0.656279916536392,text
felt fine,-0.25832048192854495,0.25832048192854495,text
felt hot,0.21208895507626044,0.21208895507626044,text
felt like,0.5400026853660194,0.5400026853660194,text
felt little,-0.486082105753197,0.486082105753197,text
felt really,-0.18831189294020378,0.18831189294020378,text
felt sick,0.534345914331415,0.534345914331415,text
felt tired,0.11664442408317384,0.11664442408317384,text
felt weak,1.1001387179602191,1.1001387179602191,text
female,0.9906234048205547,0.9906234048205547,text
female consumer,-0.4049635752410082,0.4049635752410082,text
female patient,-0.3117760779331035,0.3117760779331035,text
female unspecified,0.7454105572069075,0.7454105572069075,text
fever,-0.9408851627402282,0.9408851627402282,text
fever body,0.2528902565474456,0.2528902565474456,text
fever chills,-0.42839181669605786,0.42839181669605786,text
fever consumer,-0.2920851006318958,0.2920851006318958,text
fever cough,0.7290833339888645,0.7290833339888645,text
fever day,0.3121883429025804,0.3121883429025804,text
fever days,0.3542180274852581,0.3542180274852581,text
fever degrees,0.07510706203045686,0.07510706203045686,text
fever fatigue,-0.4757305038725897,0.4757305038725897,text
fever fever,-0.7993707538113354,0.7993707538113354,text
fever headache,-0.2569621045994576,0.2569621045994576,text
fever hours,-0.5649665445151614,0.5649665445151614,text
fever muscle,-0.24168715580342762,0.24168715580342762,text
fever myalgia,0.7858877403688574,0.7858877403688574,text
fever nausea,0.3403494852080983,0.3403494852080983,text
fever pain,0.3618244429051478,0.3618244429051478,text
fever patient,0.30579452700181153,0.30579452700181153,text
fever received,-0.734726972649521,0.734726972649521,text
fever resolved,1.200727162296064,1.200727162296064,text
fever severe,-0.391982290372448,0.391982290372448,text
fever sore,0.18209900279629718,0.18209900279629718,text
fever time,-0.6271710911972445,0.6271710911972445,text
fever year-old,-0.4038084194998577,0.4038084194998577,text
feverish,-0.19941511809546913,0.19941511809546913,text
fevers,2.250866719925303,2.250866719925303,text
ff,0.745343721999476,0.745343721999476,text
fibrillation,0.3195950667565981,0.3195950667565981,text
fibromyalgia,0.17653159581564234,0.17653159581564234,text
figure,0.8026825559304304,0.8026825559304304,text
filled,0.028650262209075107,0.028650262209075107,text
final,0.4573475374778164,0.4573475374778164,text
finally,-0.2233220366249567,0.2233220366249567,text
findings,0.5772122923710079,0.5772122923710079,text
fine,-1.2553631230312696,1.2553631230312696,text
finger,-0.014937549973513571,0.014937549973513571,text
fingers,-0.4385965210316216,0.4385965210316216,text
fingertips,-0.2925960512704701,0.2925960512704701,text
finished,-0.121729036201335,0.121729036201335,text
fish,-0.583664283562286,0.583664283562286,text
fish oil,0.6696204449163442,0.6696204449163442,text
fj,-0.3690032028595007,0.3690032028595007,text
fk,-0.09148747913305694,0.09148747913305694,text
fl,-0.5906181034025173,0.5906181034025173,text
flare,-0.2441688116860198,0.2441688116860198,text
flashes,0.17511448891989012,0.17511448891989012,text
flat,0.5160607537121862,0.5160607537121862,text
floor,0.6616990802737263,0.6616990802737263,text
flow,-0.5421669099619195,0.5421669099619195,text
flu,-0.057756837942761645,0.057756837942761645,text
flu like,-0.4770694683146781,0.4770694683146781,text
flu shot,-0.5922596460812853,0.5922596460812853,text
flu symptoms,0.5434843876481599,0.5434843876481599,text
flu vaccine,-0.6062412422002901,0.6062412422002901,text
flu-like,-0.306541845851876,0.306541845851876,text
flu-like symptoms,0.8450600841498134,0.8450600841498134,text
fluid,1.441586787532215,1.441586787532215,text
fluids,2.4727572807497413,2.4727572807497413,text
flush,0.8946833333240007,0.8946833333240007,text
flushed,0.05229641473933344,0.05229641473933344,text
flushing,0.23150457396145863,0.23150457396145863,text
fluticasone,0.7493236540653195,0.7493236540653195,text
fluticasone propionate,-0.4730189059784645,0.4730189059784645,text
flutter,-0.12462583209208566,0.12462583209208566,text
focus,-0.48825360115611477,0.48825360115611477,text
fog,-0.31853914141628187,0.31853914141628187,text
foggy,-1.2015525010790966,1.2015525010790966,text
folic,-0.31168513058098485,0.31168513058098485,text
follow,0.2754008284049219,0.2754008284049219,text
follow attempts,-0.5524691899232925,0.5524691899232925,text
follow received,-1.0151470716264424,1.0151470716264424,text
follow-up,0.4439729840968282,0.4439729840968282,text
follow-up attempts,-1.0539106932073659,1.0539106932073659,text
follow-up information,0.2616056692243541,0.2616056692243541,text
follow-up received,-0.133307070695908,0.133307070695908,text
follow-up request,-0.8096633893982114,0.8096633893982114,text
follow-up requested,-0.09176278460625033,0.09176278460625033,text
followed,0.8480536362675758,0.8480536362675758,text
following,0.9686189171776844,0.9686189171776844,text
following covid,1.5618548761688504,1.5618548761688504,text
following day,-0.16298706191574874,0.16298706191574874,text
following information,0.16189714618961815,0.16189714618961815,text
following laboratory,-0.36538996571869986,0.36538996571869986,text
following morning,-0.565920362883228,0.565920362883228,text
following vaccination,-0.32355133472494096,0.32355133472494096,text
following vaccine,-0.04695684491530858,0.04695684491530858,text
follows,-0.3320803756485268,0.3320803756485268,text
food,-0.6254962562488489,0.6254962562488489,text
food products,-0.023135384952201056,0.023135384952201056,text
foods,0.4620867887066927,0.4620867887066927,text
foot,0.42069230453189893,0.42069230453189893,text
forearm,-0.49501277275256755,0.49501277275256755,text
forearms,-0.6702441580430272,0.6702441580430272,text
forehead,0.1874807043077669,0.1874807043077669,text
form,-0.955513933613185,0.955513933613185,text
form apr,-1.0815946105819918,1.0815946105819918,text
form aug,-0.7242294347038142,0.7242294347038142,text
form date,-0.9243772787154427,0.9243772787154427,text
form dec,-0.7449690376147946,0.7449690376147946,text
form feb,-0.8249612461023579,0.8249612461023579,text
form jan,-0.6719575593330145,0.6719575593330145,text
form jul,-0.5399997935745857,0.5399997935745857,text
form jun,-0.42458031173234667,0.42458031173234667,text
form mar,-1.2000096857270643,1.2000096857270643,text
form nov,-1.5089672530971903,1.5089672530971903,text
form oct,-0.8575795351737882,0.8575795351737882,text
form patient,0.304468392412574,0.304468392412574,text
form received,0.08538873699611568,0.08538873699611568,text
form sep,-0.36270065710713084,0.36270065710713084,text
form time,-0.8653398623418217,0.8653398623418217,text
formula,-1.5791968125886953,1.5791968125886953,text
formulation,-0.4412871379828559,0.4412871379828559,text
formulation solution,0.50808096132004,0.50808096132004,text
forward,-0.15116503485380342,0.15116503485380342,text
forwarded,0.2541975638280054,0.2541975638280054,text
forwarded moderna,0.5022719754913678,0.5022719754913678,text
fourth,-0.770843828026214,0.770843828026214,text
fourth dose,-0.215962093612297,0.215962093612297,text
fracture,1.3999052919291273,1.3999052919291273,text
free,-0.909541559593507,0.909541559593507,text
freezer,-3.4182694488292054,3.4182694488292054,text
freezer refrigerator,-0.22187350469558853,0.22187350469558853,text
freezing,-1.3829619112566163,1.3829619112566163,text
frequency,-0.6655104659663479,0.6655104659663479,text
frequency time,-2.290923573047394,2.290923573047394,text
frequent,-0.22069756995772757,0.22069756995772757,text
friday,-0.0800205161448585,0.0800205161448585,text
fridge,-2.9805551945770117,2.9805551945770117,text
friend,-0.01883515629619838,0.01883515629619838,text
frozen,-0.6467185721596539,0.6467185721596539,text
fully,0.3507096744244142,0.3507096744244142,text
fully vaccinated,0.7986267768673275,0.7986267768673275,text
function,0.4646636338540162,0.4646636338540162,text
funny,0.41196820081304375,0.41196820081304375,text
gabapentin,0.03006311924776545,0.03006311924776545,text
gait,-0.21489687236437738,0.21489687236437738,text
gait disturbance,-0.27582827501895274,0.27582827501895274,text
gas,-1.2620381057992833,1.2620381057992833,text
gastrointestinal,0.5285796320979484,0.5285796320979484,text
gave,0.7971695313079327,0.7971695313079327,text
gender,-0.5845564483386189,0.5845564483386189,text
gender received,-0.4073168360824848,0.4073168360824848,text
general,-0.9046631968858315,0.9046631968858315,text
general malaise,0.20663224106788444,0.20663224106788444,text
generalized,0.3210696271571168,0.3210696271571168,text
generalized weakness,1.1562219305199037,1.1562219305199037,text
generally,-0.5049776857187552,0.5049776857187552,text
gerd,0.6049285556656786,0.6049285556656786,text
gets,-0.8270626578424569,0.8270626578424569,text
getting,-0.12033576040687437,0.12033576040687437,text
getting better,0.44365065533430953,0.44365065533430953,text
getting covid,-0.12904566263394787,0.12904566263394787,text
getting second,0.30603653422898497,0.30603653422898497,text
getting shot,0.6610272702291983,0.6610272702291983,text
getting vaccine,0.5681113500948631,0.5681113500948631,text
getting worse,0.987233696251736,0.987233696251736,text
